0.99183,0.031581
0.99383,0.031663
0.98974,0.031746
0.98565,0.031828
0.97767,0.031911
0.97772,0.031993
0.96973,0.032076
0.96174,0.032158
0.95984,0.032241
0.94991,0.032324
0.94801,0.032406
0.95219,0.032489
0.95029,0.032571
0.94839,0.032654
0.94649,0.032737
0.94654,0.032819
0.95877,0.032902
0.9649,0.032984
0.95887,0.033067
0.96695,0.033149
0.96895,0.033232
0.969,0.033314
0.97709,0.033397
0.97909,0.033479
0.98109,0.033562
0.98504,0.033644
0.99312,0.033727
1.0032,0.033809
0.99104,0.033892
1.003,0.033974
1.0191,0.034057
1.009,0.034139
0.9988,0.034222
0.99081,0.034304
0.98283,0.034387
0.97484,0.03447
0.97294,0.034552
0.97104,0.034635
0.9611,0.034717
0.9592,0.0348
0.95535,0.034883
0.95345,0.034965
0.9496,0.035048
0.94162,0.03513
0.94581,0.035213
0.94804,0.035296
0.94809,0.035378
0.94619,0.035461
0.95233,0.035543
0.95651,0.035626
0.9646,0.035708
0.96465,0.035791
0.96665,0.035874
0.97474,0.035956
0.97674,0.036039
0.9707,0.036121
0.9727,0.036204
0.98882,0.036286
0.99082,0.036369
0.99672,0.036451
1.0048,0.036533
1.0007,0.036616
0.99663,0.036698
0.98451,0.036781
0.97652,0.036864
0.97462,0.036946
0.96664,0.037029
0.95865,0.037111
0.9548,0.037194
0.95095,0.037277
0.94905,0.037359
0.95324,0.037442
0.94525,0.037524
0.94944,0.037607
0.95363,0.03769
0.94759,0.037772
0.95178,0.037855
0.96595,0.037937
0.966,0.03802
0.96995,0.038102
0.97803,0.038185
0.98612,0.038267
0.98812,0.03835
0.98403,0.038432
0.99407,0.038515
0.99607,0.038597
1.0081,0.03868
1.0181,0.038762
1.016,0.038845
1.0119,0.038927
1.0097,0.03901
1.0259,0.039092
1.0198,0.039175
1.0016,0.039257
0.99362,0.03934
0.98563,0.039422
0.9757,0.039505
0.96576,0.039588
0.95388,0.03967
0.95806,0.039753
0.9603,0.039836
0.95036,0.039918
0.94846,0.040001
0.94266,0.040084
0.94685,0.040166
0.95104,0.040249
0.95109,0.040331
0.95527,0.040414
0.95337,0.040496
0.95342,0.040579
0.95956,0.040662
0.95961,0.040744
0.95966,0.040827
0.96775,0.040909
0.97583,0.040992
0.97783,0.041074
0.98178,0.041157
0.98987,0.041239
0.9999,0.041322
1.0058,0.041404
1.0098,0.041486
1.0118,0.041569
1.0096,0.041651
1.0036,0.041734
0.99754,0.041816
0.9915,0.041899
0.98547,0.041982
0.98357,0.042064
0.98167,0.042147
0.97368,0.042229
0.97178,0.042312
0.96988,0.042395
0.97602,0.042477
0.97412,0.04256
0.97417,0.042642
0.97227,0.042725
0.97232,0.042807
0.97846,0.04289
0.97851,0.042972
0.97855,0.043055
0.9786,0.043138
0.98669,0.04322
0.99478,0.043303
0.99678,0.043385
0.99878,0.043468
1.0027,0.04355
1.0128,0.043632
1.0208,0.043715
1.0248,0.043797
1.0287,0.04388
1.0327,0.043962
1.0286,0.044045
1.0245,0.044127
1.0044,0.04421
1.0044,0.044292
1.0086,0.044375
0.99453,0.044458
0.99263,0.04454
0.99073,0.044623
0.98079,0.044706
0.97086,0.044788
0.96701,0.044871
0.96511,0.044953
0.96734,0.045036
0.96349,0.045119
0.95356,0.045201
0.95774,0.045284
0.96193,0.045367
0.96003,0.045449
0.96617,0.045532
0.96427,0.045614
0.96432,0.045697
0.97045,0.045779
0.9705,0.045862
0.97859,0.045944
0.98059,0.046027
0.98259,0.046109
0.99676,0.046192
1.0007,0.046274
1.0047,0.046357
1.0208,0.046439
1.0167,0.046522
1.0146,0.046604
1.0085,0.046687
0.9964,0.046769
0.98841,0.046852
0.98238,0.046935
0.97853,0.047017
0.97663,0.0471
0.97473,0.047182
0.96479,0.047265
0.96289,0.047348
0.95904,0.04743
0.95714,0.047513
0.95329,0.047596
0.94531,0.047678
0.94754,0.047761
0.95173,0.047843
0.94983,0.047926
0.95597,0.048009
0.95602,0.048091
0.95412,0.048174
0.96829,0.048256
0.97637,0.048339
0.97837,0.048421
0.98841,0.048504
0.99845,0.048586
1.0024,0.048669
1.0003,0.048751
1.0103,0.048833
1.0142,0.048916
1.0121,0.048998
1.0202,0.049081
1.0161,0.049163
1.004,0.049246
0.99795,0.049328
0.98996,0.049411
0.99001,0.049494
0.98811,0.049576
0.98012,0.049659
0.97822,0.049741
0.97632,0.049824
0.96639,0.049907
0.96449,0.049989
0.96064,0.050072
0.95874,0.050154
0.96293,0.050237
0.96906,0.05032
0.9752,0.050402
0.97525,0.050485
0.9753,0.050567
0.97535,0.05065
0.98343,0.050732
0.98348,0.050815
0.9794,0.050897
0.98553,0.05098
0.99362,0.051062
0.99562,0.051145
0.99957,0.051227
1.0077,0.05131
1.0177,0.051392
1.0136,0.051475
1.0115,0.051557
1.0115,0.05164
1.0055,0.051722
0.99141,0.051805
0.98342,0.051888
0.98152,0.05197
0.97962,0.052053
0.97772,0.052135
0.96779,0.052218
0.96589,0.052301
0.96204,0.052383
0.96014,0.052466
0.95824,0.052548
0.95439,0.052631
0.95857,0.052714
0.95667,0.052796
0.96281,0.052879
0.96286,0.052961
0.969,0.053044
0.97513,0.053127
0.97105,0.053209
0.97718,0.053292
0.98527,0.053374
0.98922,0.053457
0.99122,0.053539
0.9993,0.053622
1.0013,0.053704
1.0053,0.053787
1.0153,0.053869
1.0112,0.053951
1.0152,0.054034
1.0091,0.054116
0.99699,0.054199
0.99704,0.054282
0.99709,0.054364
0.98911,0.054447
0.97308,0.054529
0.97313,0.054612
0.97537,0.054695
0.96738,0.054777
0.96353,0.05486
0.96163,0.054942
0.95778,0.055025
0.96197,0.055108
0.96202,0.05519
0.96816,0.055273
0.97429,0.055355
0.98043,0.055438
0.98048,0.05552
0.97639,0.055603
0.98253,0.055685
0.98258,0.055768
0.98458,0.05585
0.98463,0.055933
0.98663,0.056016
0.99471,0.056098
1.0048,0.05618
1.0148,0.056263
1.0107,0.056345
1.0146,0.056428
1.0106,0.05651
1.0045,0.056593
1.0046,0.056675
0.99854,0.056758
0.99859,0.056841
0.9906,0.056923
0.98262,0.057006
0.97268,0.057088
0.96275,0.057171
0.9589,0.057254
0.94896,0.057336
0.94316,0.057419
0.9454,0.057502
0.94155,0.057584
0.9377,0.057667
0.93385,0.05775
0.93803,0.057832
0.94417,0.057915
0.94836,0.057997
0.95449,0.05808
0.94846,0.058163
0.94851,0.058245
0.95269,0.058328
0.96078,0.05841
0.96886,0.058493
0.97281,0.058575
0.9809,0.058658
0.99094,0.05874
0.99489,0.058823
0.99884,0.058905
1.0028,0.058987
0.9987,0.05907
0.99656,0.059152
0.99661,0.059235
0.99057,0.059317
0.98454,0.0594
0.97655,0.059483
0.96857,0.059565
0.95254,0.059648
0.95673,0.05973
0.967,0.059813
0.95293,0.059896
0.94908,0.059978
0.95327,0.060061
0.95137,0.060144
0.94947,0.060226
0.9556,0.060309
0.9537,0.060391
0.95375,0.060474
0.9538,0.060556
0.9519,0.060639
0.95804,0.060722
0.95809,0.060804
0.95814,0.060887
0.97426,0.060969
0.98235,0.061052
0.9863,0.061134
0.99025,0.061217
0.99225,0.061299
1.0023,0.061381
1.0062,0.061464
0.99606,0.061546
0.99002,0.061629
0.99007,0.061711
0.98404,0.061794
0.97605,0.061877
0.96806,0.061959
0.96616,0.062042
0.95818,0.062124
0.95433,0.062207
0.95048,0.06229
0.94054,0.062372
0.93669,0.062455
0.94088,0.062538
0.93898,0.06262
0.94317,0.062703
0.94735,0.062785
0.93937,0.062868
0.9455,0.062951
0.95164,0.063033
0.95169,0.063116
0.95174,0.063198
0.95982,0.063281
0.96791,0.063363
0.96991,0.063446
0.97995,0.063528
0.98998,0.063611
0.99393,0.063693
0.99983,0.063775
1.0099,0.063858
1.0138,0.06394
1.0117,0.064023
1.0076,0.064105
1.0035,0.064188
1.0055,0.06427
0.99947,0.064353
0.98735,0.064435
0.97936,0.064518
0.98355,0.064601
0.97556,0.064683
0.96757,0.064766
0.96177,0.064849
0.96791,0.064931
0.96601,0.065014
0.95608,0.065096
0.96221,0.065179
0.9664,0.065262
0.9645,0.065344
0.96455,0.065427
0.96265,0.065509
0.95661,0.065592
0.9608,0.065674
0.97497,0.065757
0.97697,0.065839
0.98506,0.065922
0.99314,0.066004
0.98906,0.066087
0.99909,0.066169
1.0011,0.066252
1.005,0.066334
1.009,0.066417
1.0049,0.066499
1.005,0.066582
1.0009,0.066664
0.99483,0.066747
0.99293,0.066829
0.98689,0.066912
0.97891,0.066995
0.98309,0.067077
0.97316,0.06716
0.95714,0.067242
0.95329,0.067325
0.94335,0.067408
0.93755,0.06749
0.93979,0.067573
0.93789,0.067656
0.94012,0.067738
0.93627,0.067821
0.93437,0.067904
0.93856,0.067986
0.9447,0.068069
0.9428,0.068151
0.94285,0.068234
0.94898,0.068317
0.95707,0.068399
0.96516,0.068482
0.96716,0.068564
0.9711,0.068646
0.97919,0.068729
0.98923,0.068811
0.99513,0.068894
1.0052,0.068976
1.0091,0.069059
1.0009,0.069141
1.0029,0.069224
0.99685,0.069306
0.99276,0.069389
0.99281,0.069471
0.98069,0.069554
0.98074,0.069636
0.98493,0.069719
0.97694,0.069802
0.96896,0.069884
0.95293,0.069967
0.95712,0.070049
0.96934,0.070132
0.96136,0.070215
0.96554,0.070297
0.97168,0.07038
0.96369,0.070462
0.95766,0.070545
0.96184,0.070627
0.96798,0.07071
0.97607,0.070792
0.97612,0.070875
0.97811,0.070958
0.9862,0.07104
0.9882,0.071123
0.9902,0.071205
0.9922,0.071288
0.99615,0.07137
1.0042,0.071453
1.0143,0.071535
1.0102,0.071617
1.0061,0.0717
1.002,0.071782
1.0021,0.071865
1.0021,0.071948
0.98804,0.07203
0.98005,0.072113
0.97815,0.072195
0.96822,0.072278
0.95828,0.072361
0.95443,0.072443
0.95058,0.072526
0.95477,0.072609
0.95895,0.072691
0.95097,0.072774
0.95515,0.072856
0.95934,0.072939
0.95135,0.073022
0.94945,0.073104
0.9495,0.073187
0.95369,0.073269
0.95983,0.073352
0.96791,0.073434
0.96796,0.073517
0.97191,0.073599
0.98609,0.073682
0.99612,0.073764
1.002,0.073847
1.004,0.073929
1.008,0.074012
1.0119,0.074094
1.0078,0.074177
1.0037,0.074259
0.99966,0.074342
0.99971,0.074424
0.99367,0.074507
0.98569,0.074589
0.98379,0.074672
0.9758,0.074755
0.96781,0.074837
0.96396,0.07492
0.96815,0.075002
0.96625,0.075085
0.9663,0.075167
0.97049,0.07525
0.97662,0.075333
0.97667,0.075415
0.97672,0.075498
0.97677,0.07558
0.97074,0.075663
0.97079,0.075745
0.98301,0.075828
0.98501,0.07591
0.98701,0.075993
0.9951,0.076075
1.0032,0.076158
1.0052,0.07624
1.0091,0.076323
1.0192,0.076405
1.0151,0.076488
1.019,0.07657
1.021,0.076653
1.0169,0.076735
1.0109,0.076818
0.99878,0.0769
0.9908,0.076983
0.98695,0.077066
0.97896,0.077148
0.96708,0.077231
0.9468,0.077314
0.89368,0.077396
0.81574,0.077479
0.70496,0.077561
0.57935,0.077644
0.42892,0.077726
0.25345,0.077809
0.075321,0.077891
-0.11178,0.077972
-0.30592,0.078054
-0.49904,0.078135
-0.67922,0.078215
-0.86058,0.078295
-1.0292,0.078374
-1.1791,0.078453
-1.3265,0.078531
-1.4633,0.078608
-1.5877,0.078684
-1.6835,0.078759
-1.7691,0.078833
-1.8465,0.078906
-1.9076,0.078979
-1.9545,0.07905
-1.9873,0.07912
-2.0038,0.079189
-2.0063,0.079257
-2.0108,0.079324
-1.9992,0.07939
-1.9753,0.079455
-1.9536,0.079518
-1.9238,0.079581
-1.8859,0.079643
-1.8399,0.079703
-1.7999,0.079763
-1.7558,0.079821
-1.7054,0.079879
-1.6631,0.079936
-1.6085,0.079991
-1.5578,0.080046
-1.5169,0.0801
-1.4739,0.080153
-1.4366,0.080205
-1.3971,0.080256
-1.3592,0.080306
-1.3313,0.080356
-1.305,0.080405
-1.2803,0.080453
-1.2654,0.0805
-1.2581,0.080546
-1.2587,0.080592
-1.2586,0.080636
-1.2522,0.08068
-1.2555,0.080724
-1.2605,0.080766
-1.269,0.080808
-1.2872,0.080849
-1.301,0.080889
-1.3104,0.080928
-1.3214,0.080967
-1.3421,0.081005
-1.3645,0.081042
-1.3824,0.081078
-1.3939,0.081113
-1.4071,0.081148
-1.428,0.081181
-1.4445,0.081214
-1.4588,0.081246
-1.4747,0.081278
-1.4861,0.081308
-1.5034,0.081338
-1.5264,0.081367
-1.537,0.081394
-1.5431,0.081422
-1.5592,0.081448
-1.5688,0.081473
-1.5741,0.081498
-1.5831,0.081521
-1.6,0.081544
-1.6165,0.081566
-1.6266,0.081587
-1.6364,0.081608
-1.6399,0.081627
-1.6491,0.081646
-1.6622,0.081663
-1.6789,0.08168
-1.6872,0.081696
-1.6911,0.081712
-1.705,0.081726
-1.7205,0.081739
-1.7296,0.081752
-1.7384,0.081764
-1.7488,0.081775
-1.7631,0.081785
-1.7791,0.081795
-1.7825,0.081803
-1.7979,0.081811
-1.813,0.081818
-1.8175,0.081824
-1.793,0.081829
-1.7167,0.081833
-1.5702,0.081836
-1.3677,0.081839
-1.1294,0.081841
-0.83898,0.081843
-0.52862,0.081844
-0.19219,0.081844
0.16248,0.081844
0.51933,0.081844
0.87861,0.081845
1.2284,0.081845
1.5727,0.081845
1.91,0.081846
2.2363,0.081847
2.5355,0.081849
2.8179,0.081852
3.0756,0.081855
3.3026,0.08186
3.5113,0.081865
3.6917,0.081871
3.8376,0.081879
3.9453,0.081888
4.0291,0.081898
4.0928,0.081909
4.1246,0.081921
4.1385,0.081935
4.1345,0.08195
4.1047,0.081967
4.0651,0.081985
4.0137,0.082004
3.9304,0.082024
3.8452,0.082046
3.7644,0.082069
3.6777,0.082092
3.585,0.082118
3.4884,0.082144
3.3879,0.082171
3.3014,0.082199
3.2129,0.082229
3.1141,0.082259
3.0374,0.08229
2.9686,0.082322
2.9035,0.082355
2.8403,0.082389
2.7887,0.082423
